PLAYER_NAME,USG_PCT,AST_PCT,REB_PCT,OREB_PCT,DREB_PCT,TS_PCT,E_TOV_PCT,PACE,MIN_TOTAL,GP,CLUSTER,ARCHETYPE,DIST_TO_CENTROID
Jimmer Fredette,0.21466666666666667,0.29733333333333334,0.028999999999999998,0.01,0.04800000000000001,0.5606666666666666,15.100000000000001,98.74666666666667,1046.8,105,2,Ball-Dominant Playmaker,2.1910118579032085
Jimmy Butler III,0.20733333333333334,0.15666666666666665,0.06866666666666667,0.03666666666666667,0.09899999999999999,0.5556666666666666,7.8,93.91666666666667,7580.7,199,0,3-and-D / Role Player,2.127843871522721
Joakim Noah,0.15233333333333335,0.247,0.16433333333333333,0.10999999999999999,0.21866666666666668,0.47300000000000003,13.966666666666667,94.54666666666667,5501.3,176,3,Glass Anchor / Traditional Center,2.962238338501188
Jodie Meeks,0.20433333333333334,0.10633333333333334,0.042,0.013666666666666666,0.071,0.5516666666666666,6.800000000000001,96.74333333333334,4063.9,140,0,3-and-D / Role Player,1.831400284651519
Joe Ingles,0.127,0.14800000000000002,0.057499999999999996,0.013999999999999999,0.1015,0.5525,14.55,93.78999999999999,2914.1,160,0,3-and-D / Role Player,2.5507638565470927
Joe Johnson,0.20066666666666666,0.163,0.061,0.01933333333333333,0.10133333333333333,0.5416666666666666,9.533333333333333,93.90666666666668,8072.8,240,0,3-and-D / Role Player,1.866898034935643
Joel Freeland,0.1255,0.055499999999999994,0.14150000000000001,0.10700000000000001,0.174,0.51,12.3,97.19,1342.4,100,3,Glass Anchor / Traditional Center,1.3923748750856928
Joey Dorsey,0.109,0.043,0.154,0.108,0.205,0.507,16.6,99.84,855.6,69,3,Glass Anchor / Traditional Center,2.3953508357064535
Joffrey Lauvergne,0.1905,0.0915,0.1355,0.0775,0.201,0.513,13.25,98.07,1307.2,83,3,Glass Anchor / Traditional Center,1.5625257993463721
John Henson,0.19000000000000003,0.09700000000000002,0.125,0.09599999999999999,0.15333333333333332,0.5670000000000001,13.933333333333332,94.73,4038.7000000000003,194,3,Glass Anchor / Traditional Center,1.569679767319916
John Jenkins,0.16266666666666665,0.10166666666666667,0.061,0.013333333333333334,0.107,0.536,11.5,100.18333333333332,936.5,80,0,3-and-D / Role Player,1.8304587258048512
John Lucas III,0.181,0.256,0.0315,0.017,0.0475,0.43200000000000005,8.600000000000001,94.475,863.0999999999999,63,2,Ball-Dominant Playmaker,2.6394231782797704
John Salmons,0.108,0.10650000000000001,0.042499999999999996,0.012,0.07650000000000001,0.442,7.95,94.36500000000001,1992.6000000000001,99,0,3-and-D / Role Player,2.642193095758771
John Wall,0.26666666666666666,0.429,0.063,0.013666666666666666,0.11166666666666665,0.519,12.166666666666666,97.21666666666665,8600.1,238,2,Ball-Dominant Playmaker,2.29068821686908
Johnny O'Bryant III,0.1615,0.0665,0.0975,0.07450000000000001,0.1205,0.41000000000000003,12.55,95.295,1225.2,100,0,3-and-D / Role Player,3.1113145530218755
Jon Leuer,0.19466666666666665,0.07766666666666666,0.13333333333333333,0.059666666666666666,0.20866666666666667,0.533,9.733333333333333,96.84333333333332,2720.1,179,1,Scoring Big / Power Forward,0.9171033849011659
Jonas Jerebko,0.15033333333333335,0.08566666666666667,0.113,0.064,0.16533333333333333,0.5523333333333333,11.333333333333334,97.43666666666667,3150.2,217,1,Scoring Big / Power Forward,1.677844366641149
Jonas Valančiūnas,0.19299999999999998,0.039,0.17200000000000001,0.11166666666666665,0.2313333333333333,0.604,12.266666666666666,93.72333333333334,5934.2,221,3,Glass Anchor / Traditional Center,2.3536520983155578
Jonathon Simmons,0.183,0.108,0.063,0.022,0.099,0.586,13.5,97.23,814.0,55,0,3-and-D / Role Player,1.965869212903317
Jordan Clarkson,0.2275,0.191,0.062,0.0345,0.0915,0.522,9.4,95.72999999999999,4026.7,138,2,Ball-Dominant Playmaker,1.4260601759274771
Jordan Crawford,0.232,0.256,0.047,0.014,0.081,0.516,10.5,96.77,1863.0,81,2,Ball-Dominant Playmaker,0.743799380460433
Jordan Farmar,0.18899999999999997,0.25133333333333335,0.046000000000000006,0.015666666666666666,0.07933333333333333,0.5243333333333333,12.466666666666667,97.80666666666667,1735.1,89,2,Ball-Dominant Playmaker,0.9929911282561673
Jordan Hamilton,0.17566666666666667,0.10066666666666667,0.08533333333333333,0.028333333333333335,0.14266666666666666,0.5163333333333333,9.4,99.26666666666667,1445.4,85,0,3-and-D / Role Player,1.5145625215398109
Jordan Hill,0.20566666666666666,0.085,0.15233333333333332,0.10333333333333333,0.20366666666666666,0.5356666666666666,10.666666666666666,97.11,4884.7,215,1,Scoring Big / Power Forward,1.5931865379446137
Jose Calderon,0.14733333333333334,0.22899999999999998,0.04900000000000001,0.013,0.085,0.5619999999999999,10.0,94.32333333333334,5762.1,195,0,3-and-D / Role Player,2.2769389764935815
Josh McRoberts,0.138,0.19566666666666666,0.08566666666666667,0.034333333333333334,0.13433333333333333,0.538,12.733333333333334,92.88333333333333,3255.6,137,0,3-and-D / Role Player,2.6445681816112216
Josh Richardson,0.134,0.098,0.048,0.02,0.075,0.569,8.6,95.27,1107.6000000000001,52,0,3-and-D / Role Player,1.7282859337433738
Josh Smith,0.23466666666666666,0.17533333333333334,0.10033333333333333,0.04933333333333333,0.15466666666666665,0.4563333333333333,12.700000000000001,98.79666666666667,5912.6,215,1,Scoring Big / Power Forward,2.4950396389482234
Jrue Holiday,0.24366666666666667,0.34833333333333333,0.056333333333333326,0.021,0.09233333333333334,0.5186666666666667,10.866666666666667,96.38,4279.4,139,2,Ball-Dominant Playmaker,1.2280879664559148
Julius Randle,0.1905,0.0555,0.087,0.0345,0.146,0.37,16.25,93.87,2297.7999999999997,82,0,3-and-D / Role Player,4.282344311327818
Justin Hamilton,0.1565,0.045,0.0795,0.07300000000000001,0.0865,0.5685,12.65,94.12,785.4,49,0,3-and-D / Role Player,2.5408201462742626
Justin Holiday,0.17099999999999999,0.1125,0.054,0.016,0.0895,0.4935,10.1,100.00999999999999,1428.6999999999998,112,0,3-and-D / Role Player,1.74655061851242
Justise Winslow,0.122,0.077,0.091,0.038,0.14,0.489,13.1,95.88,2230.8,78,0,3-and-D / Role Player,1.9511847370308344
Jusuf Nurkić,0.23450000000000001,0.0975,0.1585,0.1075,0.21250000000000002,0.47150000000000003,14.7,98.1,1650.8000000000002,94,3,Glass Anchor / Traditional Center,2.7143101493750517
KJ McDaniels,0.1835,0.077,0.07450000000000001,0.055,0.0945,0.508,15.45,100.6,1588.4,99,0,3-and-D / Role Player,2.8643804607360863
Karl-Anthony Towns,0.243,0.108,0.169,0.092,0.242,0.59,11.3,97.06,2624.0,82,1,Scoring Big / Power Forward,2.413053083743577
Kawhi Leonard,0.21966666666666668,0.11833333333333333,0.10966666666666668,0.042666666666666665,0.17066666666666666,0.595,7.933333333333334,95.67333333333333,6331.8,202,1,Scoring Big / Power Forward,1.7408298717395578
