PLAYER_NAME,USG_PCT,AST_PCT,REB_PCT,OREB_PCT,DREB_PCT,TS_PCT,E_TOV_PCT,PACE,MIN_TOTAL,GP,CLUSTER,ARCHETYPE,DIST_TO_CENTROID
Miles Bridges,0.24533333333333332,0.16766666666666666,0.10033333333333333,0.03,0.17333333333333334,0.5556666666666666,8.0,99.24333333333334,6996.4,210,2,Ball-Dominant Playmaker,1.9696000075527165
Miles McBride,0.16666666666666666,0.1406666666666667,0.043333333333333335,0.023333333333333334,0.06333333333333334,0.5663333333333332,5.266666666666667,97.72333333333334,3997.8999999999996,173,3,3-and-D / Role Player,2.2610417616963625
Mitchell Robinson,0.10333333333333333,0.050333333333333334,0.18666666666666668,0.18166666666666667,0.19199999999999998,0.6353333333333334,11.966666666666667,97.08999999999999,2235.5,108,4,Glass Anchor / Traditional Center,2.965892294259249
Mo Bamba,0.14066666666666666,0.06266666666666666,0.18200000000000002,0.12733333333333333,0.2373333333333333,0.529,13.233333333333334,98.0,1197.8,93,4,Glass Anchor / Traditional Center,2.527699697359931
Monte Morris,0.155,0.22566666666666668,0.053,0.015666666666666666,0.09100000000000001,0.48933333333333334,5.266666666666667,102.00333333333333,1111.5,84,3,3-and-D / Role Player,2.6496714363964275
Moritz Wagner,0.237,0.11699999999999999,0.12866666666666668,0.06999999999999999,0.19200000000000003,0.6233333333333334,10.4,100.10000000000001,2404.8,146,1,Rim Protector / Defensive Big,1.8695613075848503
Moses Moody,0.17333333333333334,0.08233333333333333,0.06533333333333334,0.037333333333333336,0.09466666666666668,0.5853333333333333,7.433333333333334,101.29333333333334,4347.2,200,3,3-and-D / Role Player,0.7358153013158615
Mouhamed Gueye,0.13966666666666666,0.077,0.127,0.08666666666666667,0.17266666666666666,0.509,5.8999999999999995,103.65333333333335,1782.0000000000002,116,1,Rim Protector / Defensive Big,2.471394106693527
Moussa Diabaté,0.1376666666666667,0.08566666666666667,0.16966666666666666,0.167,0.17633333333333334,0.6126666666666667,10.4,97.17,3204.3,155,4,Glass Anchor / Traditional Center,2.575173195821625
Myles Turner,0.20733333333333334,0.072,0.111,0.046000000000000006,0.17300000000000001,0.6073333333333334,9.5,101.06,6163.3,220,1,Rim Protector / Defensive Big,1.2142022476191199
Nae'Qwan Tomlin,0.1905,0.062,0.1095,0.099,0.1195,0.519,5.9,102.925,1068.3,69,1,Rim Protector / Defensive Big,2.5334514631260414
Naji Marshall,0.18500000000000003,0.154,0.084,0.03666666666666667,0.129,0.584,10.066666666666666,102.11333333333333,5355.2,209,3,3-and-D / Role Player,1.509096902673541
Naz Reid,0.215,0.11066666666666668,0.10833333333333334,0.04033333333333333,0.17600000000000002,0.579,9.533333333333333,100.64666666666666,6169.9,238,1,Rim Protector / Defensive Big,1.2787761100700377
Neemias Queta,0.147,0.08166666666666667,0.157,0.12666666666666668,0.18566666666666667,0.67,10.366666666666665,96.78000000000002,3117.8,166,4,Glass Anchor / Traditional Center,2.285557570508552
Nic Claxton,0.16566666666666666,0.15433333333333332,0.14100000000000001,0.084,0.20133333333333334,0.5966666666666667,9.799999999999999,98.05666666666667,5917.0,210,4,Glass Anchor / Traditional Center,2.1834377348120513
Nick Richards,0.15866666666666665,0.04566666666666667,0.16666666666666666,0.106,0.2273333333333333,0.6376666666666667,15.233333333333334,99.47333333333334,3710.2,172,4,Glass Anchor / Traditional Center,1.4262556198688368
Nick Smith Jr.,0.20633333333333334,0.14333333333333334,0.04133333333333333,0.013666666666666666,0.07066666666666667,0.5216666666666666,9.866666666666667,99.60333333333334,2472.3,141,0,Pass-First Guard,1.7863340532294851
Nickeil Alexander-Walker,0.17600000000000002,0.14966666666666664,0.051333333333333335,0.021333333333333333,0.081,0.589,9.366666666666667,101.31,6598.6,242,3,3-and-D / Role Player,1.1141510270789927
Nicolas Batum,0.08800000000000001,0.08533333333333333,0.076,0.03266666666666667,0.11699999999999999,0.613,9.766666666666667,99.23,4190.0,212,3,3-and-D / Role Player,1.9659370264391103
Nikola Jokić,0.2873333333333333,0.4156666666666667,0.18000000000000002,0.08600000000000001,0.264,0.661,9.700000000000001,100.87666666666667,7564.4,214,2,Ball-Dominant Playmaker,4.919987490974495
